# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Cuenta de Google Ads
# Property: www.cosasnuestras.cl - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260501
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/marca/lumilagro,30,32,0.9375,1.28125,48,0,0
/products/mate-de-vidrio-templado-tipo-camionero-verde,30,30,1,9.8,87,0,0
/blogs/mate-con-amigos/mate-calabaza-vidrio-plastico,29,25,1.16,31.92,52,0,0
/collections/el-kiosco/products/dulce-batata-dulcor-con-chocolate-lata-700gr,29,26,1.1153846153846154,33.07692307692308,103,11,0
/collections/mate/products/mate-sabio-barril,29,25,1.16,7.84,88,0,0
/marca/yerba-argentina,29,29,1,1.6551724137931034,50,0,0
/products/alfajores-havanna-super-ddl-x4-uni,29,21,1.380952380952381,2.619047619047619,42,0,0
/products/caja-mayorista-15-bombillas-ii,29,23,1.2608695652173914,8.304347826086957,83,0,0
/products/kit-caja-navidena-2022,29,23,1.2608695652173914,3.3043478260869565,49,0,0
/products/set-completo-bolso-matero-mate-sabio-termo-1l-kit-premium-copia,29,16,1.8125,11.4375,74,0,0
/blogs/mate-con-amigos/las-leyendas-de-la-yerba-mate,28,24,1.1666666666666667,55.916666666666664,48,0,0
/collections/mate/products/set-cosasnuestras-mate-acero-termo-bombilla-y-cepillo-copy,28,28,1,7.571428571428571,81,0,0
/marca/havanna,28,28,1,1.5714285714285714,44,0,0
/products/mate-sabio-futbol-oficial-san-lorenzo,28,26,1.0769230769230769,10.23076923076923,82,0,0
/categoria/el-club-del-mate/page/2,27,27,1,1.4444444444444444,43,0,0
/collections/coleccion-premium/products/set-matero-acero-inox-con-mate-y-bombilla-blanco,27,24,1.125,35,76,0,0
/collections/mate/products/mate-vidrio-copa-arpillera-virola,27,23,1.173913043478261,14.695652173913043,80,0,0
/collections/termos-y-portatermos/products/bolso-matero-negro-marron,27,24,1.125,17.125,73,1,0
/producto/set-despolvilladorfiltro-y-cepillo-azul,27,23,1.173913043478261,4.130434782608695,41,0,0
/products/cormillot-dulcor-mermelada-arandanos-light-frasco-x-390-grs-copia,27,23,1.173913043478261,29.73913043478261,81,0,0
/collections/cyber-days/products/termo-mate-todo-en-uno-1-3-l-negro,26,22,1.1818181818181819,42,76,0,0
/collections/el-club-del-mate/products/set-termo-de-acero-negro-con-mate-sabio-copia,26,17,1.5294117647058822,16.823529411764707,77,1,0
/collections/mate-para-aventureros/products/set-matero-acero-inox-con-mate-y-bombilla-blanco,26,23,1.1304347826086956,21.47826086956522,77,1,0
/collections/mate/products/kit-mate-crema-con-bombilla,26,26,1,13.923076923076923,78,2,0
/collections/novedades/products/bolso-matero-bordo-premium-mate-de-regalo-bombilla-y-cepillo-de-regalo,26,22,1.1818181818181819,28.363636363636363,77,0,0
/collections/termos-y-portatermos/products/portatermo-compartimiento-gris-oscuro,26,24,1.0833333333333333,32.916666666666664,75,1,0
/collections/yerba-mate/products/yerba-mate-la-merced-de-campo-500gr,26,21,1.2380952380952381,27.428571428571427,81,4,0
/marca/cbse,26,26,1,1.2692307692307692,43,0,0
/products/vaso-de-acero-inoxidable-con-aislamiento-de-doble-pared-de-880-ml,26,16,1.625,21.3125,72,2,0
/blogs/mate-con-amigos,25,17,1.4705882352941178,22.58823529411765,53,0,0
/categoria/dulces-galletas-chocolates/panaderia-y-galletas,25,26,0.9615384615384616,1.5769230769230769,41,0,0
/collections/coleccion-premium/products/kit-portatermo-doble-termomate-y-bombilla,25,19,1.3157894736842106,33.36842105263158,73,1,0
/collections/el-club-del-mate/products/set-matero-acero-inox-con-mate-y-bombilla-naranja-cobre,25,19,1.3157894736842106,25.57894736842105,80,2,0
/collections/mate/products/mate-de-vidrio-templado-tipo-camionero-verde,25,22,1.1363636363636365,17.318181818181817,77,0,0
/products/kit-caja-nostalgia-picoteo,25,21,1.1904761904761905,5.809523809523809,44,0,0
/products/mix-8-alfajores-cachafaz,25,22,1.1363636363636365,14.5,77,0,0
/collections/novedades/products/set-completo-bolso-mate-simil-madera-termo-bombilla-y-cepillo-copy-1,24,22,1.0909090909090908,63.18181818181818,72,0,0
/collections/truco,24,25,0.96,1.36,41,0,0
/marca/bagley,24,24,1,1.7083333333333333,40,0,0
/marca/clasica,24,24,1,1.2916666666666667,39,0,0
/marca/cruz-de-malta,24,24,1,2,41,0,0
/blogs/recetas-nuestras/la-historia-del-alfajor,23,21,1.0952380952380953,40.095238095238095,41,0,0
/collections/el-club-del-mate/products/set-matero-todo-en-uno-mate-bocha,23,19,1.2105263157894737,20.05263157894737,64,0,0
/collections/liquidacion-de-bodega,23,25,0.92,2.76,44,1,0
/collections/mate-para-aventureros/products/mochila-matera-negra,23,23,1,42.17391304347826,72,0,0
/collections/novedades/products/set-matero-chocolate,23,18,1.2777777777777777,34.94444444444444,68,1,0
/marca/muy-suave,23,23,1,1.608695652173913,35,0,0
/marca/pajarito,23,23,1,1.2608695652173914,35,0,0
/marca/te-mate-cocido,23,23,1,1.391304347826087,38,0,0
/products/mate-camionero-cafe-cosas-nuestras,23,20,1.15,2.95,39,0,0
/products/mate-vidrio-copa-eco-cuero-costuras,23,19,1.2105263157894737,12.894736842105264,63,0,0
/products/portatermo-tela-oxford-gris-claro,23,19,1.2105263157894737,28.526315789473685,68,1,0
/categoria/dulces-galletas-chocolates/dulces,22,22,1,1.5454545454545454,34,0,0
/categoria/el-club-del-mate/mate/page/2,22,24,0.9166666666666666,2.3333333333333335,40,0,0
/categoria/nuestros-clasicos/latas,22,22,1,2.4545454545454546,39,0,0
/collections/mate/products/mate-vidrio-eco-cuero-pedestal-ii,22,18,1.2222222222222223,7.5,64,0,0
/collections/tablas,22,23,0.9565217391304348,1.565217391304348,40,0,0
/marca/pipore,22,23,0.9565217391304348,1.7391304347826086,36,0,0
/marca/suave,22,22,1,1.8636363636363635,35,0,0
/collections/bombilla-mate/products/filtro-para-bombillas,21,18,1.1666666666666667,24,67,3,0
/collections/el-club-del-mate/products/termo-mate-todo-en-uno-1-3-l-rosa-pastel,21,19,1.105263157894737,16.63157894736842,62,0,0
/collections/el-kiosco/products/dulce-batata-vainilla-x12,21,18,1.1666666666666667,27.11111111111111,65,2,0
/collections/guia-de-regalos-de-cosas-nuestras-hasta-29990/products/set-matero-todo-en-uno-mate-bocha,21,16,1.3125,45.5,65,1,0
/collections/novedades/products/set-matero-acero-inox-con-mate-y-bombilla-naranja-cobre,21,17,1.2352941176470589,17.176470588235293,61,1,0
/collections/snacks-salados/products/bizcochos-salados-don-satur-200grs,21,8,2.625,39.75,63,11,0
/collections/termos-y-portatermos/products/termo-mate-todo-en-uno-1-3-l-blanco,21,19,1.105263157894737,38.526315789473685,62,1,0
/collections/yerba-mate/products/yerbas-mate-taragui-mas-energia-500-gr,21,14,1.5,18.785714285714285,55,2,0
/marca/kraus,21,21,1,0.8095238095238095,30,0,0
/marca/molienda-tipo-uruguaya,21,22,0.9545454545454546,1.6818181818181819,33,0,0
/marca/regalo-para-papa,21,21,1,1.4761904761904763,34,0,0
/marca/yuspe,21,21,1,1.0476190476190477,32,0,0
/productos/page/2,21,21,1,1.4761904761904763,35,0,0
/products/caja-mayorista-12-bombillas-acero-inoxidable-pala-pico-de-loro-larga,21,20,1.05,10.55,61,0,0
/products/mate-acero-inoxidable-rosamonte,21,15,1.4,1.4666666666666666,32,0,0
/products/set-matero-cafebombilla-pico-loro,21,11,1.9090909090909092,1.9090909090909092,36,0,0
/blogs/mate-con-amigos/tagged/beneficios-del-yerba-mate,20,15,1.3333333333333333,25.866666666666667,48,0,0
/categoria/dulces-galletas-chocolates,20,20,1,2.05,35,0,0
